中信证券湘盈FOF1号集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,40万,中国证券投资基金业协会,中信证券直销柜台
中信证券长银1号集合资产管理计划,中信证券资产管理有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券稳犇888号集合资产管理计划,中信证券股份有限公司,R3-中等风险,40万,中国证券投资基金业协会,中信证券直销柜台
中信证券招财2号集合资产管理计划,中信证券资产管理有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券稳健专享4号集合资产管理计划,中信证券资产管理有限公司,R3-中等风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券丰收信盈1号集合资产管理计划,中信证券股份有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券建享平衡2号FOF集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券直销柜台、中国建设银行
中信证券建享平衡1号FOF集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券直销柜台、中国建设银行
中信证券信用掘金定制1号集合资产管理计划,中信证券股份有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券禾迈股份员工参与科创板战略配售集合资产管理计划,中信证券股份有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券智选30FOF1号集合资产管理计划,中信证券资产管理有限公司,R5-高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券金桂双盈2号集合资产管理计划,中信证券股份有限公司,R4-中高风险,40万,中国证券投资基金业协会,中信证券直销柜台
中信证券星辰50号集合资产管理计划,中信证券股份有限公司,R2-中低风险,40万,中国证券投资基金业协会,中信证券直销柜台
中信证券云天励飞员工参与科创板战略配售1号集合资产管理计划,中信证券股份有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券丰收信益6号集合资产管理计划,中信证券资产管理有限公司,R2-中低风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券量子贝塔2号集合资产管理计划,中信证券股份有限公司,R5-高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券中和1号集合资产管理计划,中信证券资产管理有限公司,R5-高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券星辰43号集合资产管理计划,中信证券股份有限公司,R2-中低风险,40万,中国证券投资基金业协会,中信证券直销柜台
中信证券稳健专享混合阿尔法3号集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券稳健专享均衡风格2号集合资产管理计划,中信证券资产管理有限公司,R5-高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券益客食品员工参与创业板战略配售集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券星辰37号集合资产管理计划,中信证券股份有限公司,R4-中高风险,40万,中国证券投资基金业协会,中信证券直销柜台
中信证券恒银益利1号集合资产管理计划,中信证券资产管理有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券星云52号集合资产管理计划,中信证券资产管理有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券星河29号集合资产管理计划,中信证券股份有限公司,R5-高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券量子贝塔1号集合资产管理计划,中信证券股份有限公司,R5-高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券星辰35号集合资产管理计划,中信证券资产管理有限公司,R3-中等风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券若水1号集合资产管理计划,中信证券股份有限公司,R5-高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券张小泉员工参与创业板战略配售集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券信信向荣3号集合资产管理计划,中信证券资产管理有限公司,R2-中低风险,30万,中国证券投资基金业协会,中信银行+中信证券直销柜台
中信证券星云45号集合资产管理计划,中信证券资产管理有限公司,R3-中等风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券国光电气员工参与科创板战略配售集合资产管理计划,中信证券股份有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券财富全天候10号FOF集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券易点天下员工参与创业板战略配售集合资产管理计划,中信证券股份有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券星云46号集合资产管理计划,中信证券股份有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券星云51号集合资产管理计划,中信证券资产管理有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券渝庆1号集合资产管理计划,中信证券股份有限公司,R2-中低风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券稳盈添利1号集合资产管理计划,中信证券股份有限公司,R3-中等风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券稳利睿驰1号集合资产管理计划,中信证券资产管理有限公司,R5-高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券雷电微力员工参与创业板略配售集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券财富全天候7号FOF集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券财富全天候8号FOF集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券财富全天候9号FOF集合资产管理计划,中信证券股份有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券睿驰3号集合资产管理计划,中信证券股份有限公司,R4-中高风险,40万,中国证券投资基金业协会,中信证券所有营业网点
中信证券艾为电子员工参与科创板战略配售集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券普冉股份员工参与科创板战略配售集合资产管理计划,中信证券股份有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券华依科技员工参与科创板战略配售集合资产管理计划,中信证券股份有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券远信工业员工参与创业板战略配售集合资产管理计划,中信证券股份有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券金迪克员工参与科创板战略配售集合资产管理计划,中信证券股份有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券信昱2号集合资产管理计划,中信证券资产管理有限公司,R3-中等风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券星河25号FOF集合资产管理计划,中信证券资产管理有限公司,R5-高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券多资产固收3号集合资产管理计划,中信证券股份有限公司,R2-中低风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券财富全天候6号FOF集合资产管理计划,中信证券股份有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券财富全天候5号FOF集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券财富全天候3号FOF集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券财富全天候2号FOF集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券财富全天候1号FOF集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券星云43号集合资产管理计划,中信证券资产管理有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券威腾电气员工参与科创板战略配售集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券同行5号集合资产管理计划,中信证券股份有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券同行3号集合资产管理计划,中信证券股份有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券星河睿驰1号集合资产管理计划,中信证券股份有限公司,R5-高风险,40万,中国证券投资基金业协会,中信证券直销柜台
中信证券多资产固收2号集合资产管理计划,中信证券资产管理有限公司,R2-中低风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券同行4号集合资产管理计划,中信证券股份有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券星河多策略2号集合资产管理计划,中信证券股份有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券科德数控员工参与科创板战略配售集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券行业龙头指数1号集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券同行2号集合资产管理计划,中信证券资产管理有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券星云30号集合资产管理计划,中信证券股份有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券鑫盛1号集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,40万,中国证券投资基金业协会,中信证券直销柜台
中信证券-双赢增利7号集合资产管理计划,中信证券资产管理有限公司,R2-中低风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券本川智能员工参与创业板战略配售集合资产管理计划,中信证券股份有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券-双赢FOF3集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券-双赢FOF4集合资产管理计划,中信证券股份有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券星辰42号集合资产管理计划,中信证券股份有限公司,R2-中低风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券稳健专享15号集合资产管理计划,中信证券资产管理有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券信昱1号集合计划,中信证券资产管理有限公司,R3-中等风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券尊信稳债1号集合资产管理计划,中信证券资产管理有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券智赢1号集合资产管理计划,中信证券股份有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券智赢6号集合资产管理计划,中信证券股份有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券智赢7号集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券诺泰生物员工参与科创板战略配售集合计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券丰收信益5号集合资产管理计划,中信证券资产管理有限公司,R2-中低风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券星云37号集合资产管理计划,中信证券资产管理有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券-双赢FOF2号集合资产管理计划,中信证券股份有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券同行1号集合资产管理计划,中信证券股份有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券信信向荣2号集合资产管理计划,中信证券资产管理有限公司,R2-中低风险,30万,中国证券投资基金业协会,中信银行+中信证券直销柜台
中信证券百宝象优选1号集合资产管理计划,中信证券股份有限公司,R5-高风险,100万,中国证券投资基金业协会,中国证券投资基金业协会
中信证券多盈2号集合资产管理计划,中信证券资产管理有限公司,R3-中等风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券多盈1号集合资产管理计划,中信证券资产管理有限公司,R5-高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券量子CTA1号集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,40万,中国证券投资基金业协会,中信证券直销柜台
中信证券诺禾致源员工参与科创板战略配售集合计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券稳健专享10号集合资产管理计划,中信证券股份有限公司,R4-中高风险,50万,中国证券投资基金业协会,中信证券直销柜台
中信证券信航致远3号集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券艾录股份员工参与创业板战略配售集合计划,中信证券股份有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券科美诊断员工参与科创板战略配售集合计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券安杰思员工参与科创板战略配售集合计划,中信证券股份有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券星辰36号集合资产管理计划,中信证券股份有限公司,R2-中低风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券美迪凯员工参与科创板战略配售集合计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券-双赢FOF1号集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券多资产固收1号集合资产管理计划,中信证券资产管理有限公司,R2-中低风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券睿享99号集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,50万,中国证券投资基金业协会,中信证券直销柜台
中信证券稳盈FOF2号集合资产管理计划,中信证券股份有限公司,R4-中高风险,40万,中国证券投资基金业协会,中信证券直销柜台
中信证券信信向荣2号集合资产管理计划,中信证券资产管理有限公司,R2-中低风险,30万,中国证券投资基金业协会,中信银行+中信证券直销柜台
中信证券医疗创新1号集合资产管理计划,中信证券股份有限公司,R4-中高风险,40万,中国证券投资基金业协会,中信证券所有营业网点
中信证券沪港深星火2号集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,40万,中国证券投资基金业协会,中信证券所有营业网点
中信证券睿享96号集合资产管理计划,中信证券股份有限公司,R4-中高风险,50万,中国证券投资基金业协会,中信证券直销柜台
中信证券睿享95号集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,50万,中国证券投资基金业协会,中信证券直销柜台
中信证券睿享97号集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,50万,中国证券投资基金业协会,中信证券直销柜台
中信证券稳盈FOF1号集合资产管理计划,中信证券股份有限公司,R4-中高风险,40万,中国证券投资基金业协会,中信证券直销柜台
中信证券星河多策略1号集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券阳光1号MOM集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券量子对冲1号集合资产管理计划,中信证券股份有限公司,R4-中高风险,40万,中国证券投资基金业协会,中信证券直销柜台
中信证券-双赢增利6号集合资产管理计划,中信证券资产管理有限公司,R2-中低风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券-双赢增利5号集合资产管理计划,中信证券股份有限公司,R2-中低风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券睿驰1号集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券星云40号集合资产管理计划,中信证券股份有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券星辰39号集合资产管理计划,中信证券股份有限公司,R2-中低风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券稳健专享8号集合资产管理计划,中信证券资产管理有限公司,R3-中等风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券宸盈1号集合资产管理计划,中信证券股份有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券质选1号集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,40万,中国证券投资基金业协会,中信证券所有营业网点
中信证券星河5号集合资产管理计划,中信证券股份有限公司,R5-高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券信航致远1号集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券星云22号集合资产管理计划,中信证券股份有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券康众医疗员工参与科创板战略配售集合资产管理计划,中信证券股份有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券全球策略1号集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券丰收信益4号集合资产管理计划,中信证券资产管理有限公司,R2-中低风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券稳健专享7号集合资产管理计划,中信证券资产管理有限公司,R5-高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券星河18号集合资产管理计划,中信证券资产管理有限公司,R5-高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券-双赢增利4号集合资产管理计划,中信证券资产管理有限公司,R2-中低风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券-双赢增利3号集合资产管理计划,中信证券资产管理有限公司,R2-中低风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券丰收信益3号集合资产管理计划,中信证券资产管理有限公司,R2-中低风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券鄞银1号集合资产管理计划,中信证券资产管理有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券稳健专享5号集合资产管理计划,中信证券资产管理有限公司,R3-中等风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券-双赢增利1号集合资产管理计划,中信证券资产管理有限公司,R2-中低风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券贵宾定制169号集合资产管理计划,中信证券股份有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券星云21号集合资产管理计划,中信证券资产管理有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券丰收信益2号集合资产管理计划,中信证券资产管理有限公司,R2-中低风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券亚辉龙员工参与科创板战略配售集合资产管理计划,中信证券股份有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券艾力斯员工参与科创板战略配售集合资产管理计划,中信证券股份有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券星云32号集合资产管理计划,中信证券股份有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券星云12号集合资产管理计划,中信证券资产管理有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券星辰9号集合资产管理计划,中信证券股份有限公司,R5-高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券智赢定增2号集合资产管理计划,中信证券股份有限公司,R5-高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券星云15号集合资产管理计划,中信证券股份有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券熊猫乳品员工参与创业板战略配售集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券特发服务员工参与创业板战略配售集合资产管理计划,中信证券股份有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券特发服务员工参与创业板战略配售2号集合资产管理计划,中信证券股份有限公司,R4-中高风险,40万,中国证券投资基金业协会,中信证券直销柜台
中信证券阳光优选1号集合资产管理计划,中信证券股份有限公司,R5-高风险,40万,中国证券投资基金业协会,中信证券直销柜台
中信证券星河12号集合资产管理计划,中信证券股份有限公司,R5-高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券芯海科技员工参与科创板战略配售集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券丰收信益1号集合资产管理计划,中信证券资产管理有限公司,R2-中低风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券沪港深星火1号集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,40万,中国证券投资基金业协会,中信证券所有营业网点
中信证券华盈1号集合资产管理计划,中信证券股份有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券星辰30号集合资产管理计划,中信证券股份有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券星河11号集合资产管理计划,中信证券股份有限公司,R5-高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券星辰28号集合资产管理计划,中信证券资产管理有限公司,R5-高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券泰坦科技员工参与科创板战略配售集合资产管理计划,中信证券股份有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券星辰17号集合资产管理计划,中信证券资产管理有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券星云19号集合资产管理计划,中信证券资产管理有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券信唐盈丰2号集合资产管理计划,中信证券股份有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券信唐盈丰1号集合资产管理计划,中信证券股份有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券星河2号集合资产管理计划,中信证券股份有限公司,R4-中高风险,40万,中国证券投资基金业协会,中信证券直销柜台
中信证券星辰13号集合资产管理计划,中信证券股份有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券苑东生物员工参与科创板战略配售集合资产管理计划,中信证券股份有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券爱美客员工参与创业板战略配售集合资产管理计划,中信证券股份有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券ABS优选2号集合资产管理计划,中信证券股份有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券所有营业网点
中信证券星河10号集合资产管理计划,中信证券股份有限公司,R5-高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券稳健专享1号集合资产管理计划,中信证券资产管理有限公司,R3-中等风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券星云28号集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,40万,中国证券投资基金业协会,中信证券直销柜台
中信证券阳光红恒盈集合资产管理计划,中信证券股份有限公司,R5-高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券星河3号集合资产管理计划,中信证券股份有限公司,R5-高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券凯赛生物员工参与科创板战略配售集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券阳光恒优集合资产管理计划,中信证券资产管理有限公司,R5-高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券震有科技员工参与科创板战略配售集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券ABS优选1号集合资产管理计划,中信证券股份有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券所有营业网点
中信证券星云6号集合资产管理计划,中信证券资产管理有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券智赢9号集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券智赢8号集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券星云26号集合资产管理计划,中信证券股份有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券星云25号集合资产管理计划,中信证券股份有限公司,R2-中低风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券星河6号集合资产管理计划,中信证券股份有限公司,R5-高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券蓝筹精选1号集合资产管理计划,中信证券股份有限公司,R5-高风险,100万,中国证券投资基金业协会,中信证券直销柜台
中信证券星云24号集合资产管理计划,中信证券资产管理有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券星云23号集合资产管理计划,中信证券股份有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券星辰26号集合资产管理计划,中信证券资产管理有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券直销柜台
中信证券固收多元1号集合资产管理计划,中信证券资产管理有限公司,R3-中等风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券星云6号集合资产管理计划,中信证券资产管理有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券所有营业网点
中信证券ABS优选1号集合资产管理计划,中信证券股份有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券所有营业网点
中信证券智赢定增1号,中信证券股份有限公司,R5-高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券星云9号集合资产管理计划,中信证券资产管理有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券所有营业网点
中信证券星云17号集合资产管理计划,中信证券资产管理有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券所有营业网点
中信证券星河1号集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券星辰12号集合资产管理计划,中信证券资产管理有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券所有营业网点
中信证券金阳添翼1号集合资产管理计划,中信证券股份有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券星云11号集合资产管理计划,中信证券资产管理有限公司,R3-中等风险,30万,中国证券投资基金业协会,中信证券所有营业网点
中信证券星辰1号集合资产管理计划,中信证券股份有限公司,R4-中高风险,30万,中国证券投资基金业协会,中信证券所有营业网点
中信证券瑞丰鑫元1号集合资产管理计划,中信证券股份有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券稳健多策略1号集合资产管理计划,中信证券股份有限公司,R3-中等风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券信享添益5号集合资产管理计划,中信证券股份有限公司,R3-中等风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券瑞丰丰元11号集合资产管理计划,中信资管,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券瑞丰丰元12号集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券信用掘金2号集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券瑞丰丰元1号集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券信享添益3号集合资产管理计划,中信资管,R3-中等风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券财富精选期权策略1号集合资产管理计划,中信资管,R3-中等风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券信用掘金5号集合资产管理计划,中信资管,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券信用掘金1号集合资产管理计划,中信资管,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券信享添益2号集合资产管理计划,中信资管,R3-中等风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券金桂丰元1号集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券财富精选指数增强1号集合资产管理计划,中信证券资产管理有限公司,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
中信证券信享添益1号集合资产管理计划,中信资管,R4-中高风险,100万,中国证券投资基金业协会,中信证券所有营业网点
